meas_ts_local_tz,meas_lat_deg_dec,meas_lon_deg_dec,meas_val
2017-12-22 07:59:00+00:00,37.82189273,-122.3012356,0.58286266
2017-12-22 07:59:00+00:00,37.38528413,-122.0231547,0.484623165
2017-12-22 07:59:00+00:00,37.80762495,-122.2880104,0.207063981
2017-12-22 07:59:00+00:00,37.77468522,-122.1605661,0.832802393
2017-12-22 07:59:00+00:00,37.74243209,-122.1676698,0.215448832
2017-12-22 07:59:00+00:00,38.39752025,-122.8266118,0.04850429
2017-12-22 07:59:00+00:00,37.8141934,-122.2718674,0.812660468
2017-12-22 07:59:00+00:00,37.75809325,-122.1678368,0.201074721
2017-12-22 07:59:00+00:00,37.80879786,-122.2669604,0.41845296
2017-12-22 07:59:00+00:00,37.34137557,-121.8945535,0.981060889
2017-12-22 07:59:00+00:00,37.4890406,-122.2414826,0.475380111
2017-12-22 07:59:00+00:00,37.76365169,-122.1630093,0.342852564
2017-12-22 07:59:00+00:00,37.81330965,-122.2977971,0.310192284
2017-12-22 07:59:00+00:00,37.77219679,-122.5111216,0.405124903
2017-12-22 07:59:00+00:00,37.77627526,-122.1790733,0.578430181
2017-12-22 07:59:00+00:00,37.77983815,-122.506217,0.419886732
2017-12-22 07:59:00+00:00,37.77943293,-122.4609461,0.085147861
2017-12-22 07:59:00+00:00,37.7433706,-122.1755511,0.164777048
2017-12-22 07:59:00+00:00,37.78032042,-122.228107,0.356676526
2017-12-22 07:59:00+00:00,37.78050627,-122.4770345,0.137723992
2017-12-22 07:59:00+00:00,37.69682588,-121.8019088,0.429760918
2017-12-22 07:59:00+00:00,37.80409524,-122.3206842,0.493549911
2017-12-22 07:59:00+00:00,37.68060991,-121.7669161,0.333469881
2017-12-22 07:59:00+00:00,37.4874708,-122.2305399,6.000899659
2017-12-22 07:59:00+00:00,37.78012338,-122.5051581,-0.443097524
2017-12-22 07:59:00+00:00,37.69022544,-121.7915246,0.433396076
2017-12-22 07:59:00+00:00,37.33388023,-121.8745403,0.352240083
2017-12-22 07:59:00+00:00,37.7761048,-122.4671503,0.188405121
2017-12-22 07:59:00+00:00,37.76380153,-122.2006525,0.541726359
2017-12-22 07:59:00+00:00,37.80176628,-122.2756013,0.362200658
2017-12-22 07:59:00+00:00,37.32835686,-121.884704,0.387996426
